,Accident Date/Time,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,Time from Incident to Shutdown,Accident after Shutdown,Shutdown Period,Shutdown Period(Log Scaled)
2195,8/1/2015 11:00 AM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NATURAL GASOLINE,31.504092,-93.416858,INCORRECT OPERATION,INCORRECT INSTALLATION,4.0,4.0,0.0,NO,NO,NO,25300.0,180.0,0.0,0.0,26000.0,0.0,51480,0.0,0.0,0.0,0.0
2196,8/1/2015 2:02 PM,SEADRIFT PIPELINE CORP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PROPANE,29.8441496,-94.9113855,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.6,0.0,1.6,NO,NO,NO,500.0,25.0,0.0,200.0,0.0,0.0,725,0.0,0.0,0.0,0.0
2197,8/2/2015 7:55 AM,CENTURION PIPELINE L.P.,ONSHORE,TANK,CRUDE OIL,None,32.989666,-102.7692504,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,321.0,165.0,156.0,NO,NO,YES,26589.0,2650.0,0.0,3218.0,30000.0,0.0,62457,1200.0,0.0,191700.0,5.282624378362409
2198,8/4/2015 5:10 AM,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",30.528648,-91.746802,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.3,3.3,0.0,NO,NO,YES,1500.0,225.0,0.0,8550.0,2500.0,0.0,12775,14580.0,0.0,21720.0,4.336879815598422
2199,8/4/2015 7:45 AM,DOUBLE EAGLE PIPELINE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CONDENSATE,28.510104,-99.223506,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,138.3,110.0,28.3,NO,NO,YES,16000.0,6326.0,0.0,120000.0,337940.0,0.0,480266,0.0,1.0,202260.0,5.305912150108256
2200,8/5/2015 8:30 AM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),40.52243,-74.25384,CORROSION,EXTERNAL,8.98,8.98,0.0,NO,NO,NO,1000.0,7000.0,0.0,0.0,0.0,0.0,8000,0.0,0.0,0.0,0.0
2201,8/6/2015 12:25 AM,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,CRUDE OIL,None,27.8144306,-97.5037194,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.71,0.24,0.47,NO,NO,NO,0.0,50.0,0.0,5000.0,0.0,0.0,5050,0.0,0.0,0.0,0.0
2202,8/6/2015 11:00 AM,WYOMING PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,None,43.9567944,-104.6031611,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,35.0,33.0,2.0,NO,NO,NO,2000.0,1155.0,3000.0,5000.0,310000.0,0.0,321155,0.0,0.0,0.0,0.0
2203,8/6/2015 2:09 PM,WILLIAMS FIELD SERVICES,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),40.45772,-104.44393,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1300.0,0.0,1300.0,YES,NO,YES,200000.0,100000.0,300000.0,20000.0,5000.0,0.0,625000,5460.0,0.0,280800.0,5.448398650087784
2204,8/9/2015 8:14 AM,WILLIAMS FIELD SERVICES,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),38.938778,-99.761363,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,93.85,0.0,93.85,NO,NO,YES,750.0,5000.0,0.0,250.0,0.0,0.0,6000,0.0,0.0,24660.0,4.392010683195499
2205,8/10/2015 12:00 PM,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,None,31.136905,-102.19236,CORROSION,INTERNAL,15.0,15.0,0.0,NO,NO,NO,29000.0,750.0,0.0,5300.0,0.0,0.0,35050,0.0,0.0,0.0,0.0
2206,8/11/2015 10:15 AM,HOUSTON REFINING LP.,ONSHORE,TANK,CRUDE OIL,None,29.422303,-95.140306,ALL OTHER CAUSES,MISCELLANEOUS,0.12,0.12,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2207,8/11/2015 3:00 PM,KERN OIL & REFINING CO.,ONSHORE,UNDERGROUND,CRUDE OIL,None,35.298901,-118.914063,CORROSION,EXTERNAL,5.0,5.0,0.0,NO,NO,NO,500.0,0.0,1000.0,2000.0,15000.0,0.0,18500,0.0,0.0,0.0,0.0
2208,8/11/2015 5:28 PM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BUTANE,29.952028,-93.887943,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.6,0.0,0.6,NO,NO,YES,25539.0,559.0,0.0,0.0,0.0,0.0,26098,180.0,0.0,12540.0,4.098332167847684
2209,8/12/2015 9:24 AM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ETHANE/PROPANE,39.173564,-95.209343,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,0.0,3.0,NO,NO,YES,6000.0,300.0,0.0,0.0,0.0,0.0,6300,40560.0,0.0,73200.0,4.864517014002592
2210,8/13/2015 11:10 AM,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",35.483852,-80.735273,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,142.9,117.9,25.0,NO,NO,YES,2500.0,8250.0,0.0,160000.0,25000.0,0.0,195750,0.0,0.0,42600.0,4.6294197936892125
2211,8/15/2015 10:23 AM,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,None,46.6869,-92.0645,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.71,0.71,0.0,NO,NO,NO,12046.0,31.0,0.0,810.0,15250.0,0.0,28137,0.0,0.0,0.0,0.0
2212,8/17/2015 1:00 PM,"PLAINS MARKETING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,30.00458,-90.85357,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.52,0.52,0.0,NO,NO,YES,0.0,990.0,0.0,32150.0,2822.0,1145.0,37107,0.0,0.0,18000.0,4.25529663190434
2213,8/18/2015 9:45 AM,"NUSTAR LOGISTICS, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,28.58189,-97.78703,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.21,0.21,0.0,NO,NO,NO,433.0,8.0,0.0,0.0,0.0,0.0,441,0.0,0.0,0.0,0.0
2214,8/19/2015 1:00 PM,WYOMING PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,None,43.788561,-104.4165944,CORROSION,EXTERNAL,0.5,0.5,0.0,NO,NO,NO,300.0,20.0,0.0,200.0,300.0,0.0,820,0.0,0.0,0.0,0.0
2215,8/19/2015 2:00 PM,"NUSTAR LOGISTICS, L.P.",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),29.441693,-98.369949,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,1025.0,79.4,945.6,NO,NO,YES,42780.0,91847.0,0.0,98873.0,388821.0,0.0,622321,331380.0,0.0,92400.0,4.965676671351404
2216,8/19/2015 4:38 PM,ENBRIDGE PIPELINES (EAST TEXAS) L.P.,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),32.907579,-94.715498,NATURAL FORCE DAMAGE,LIGHTNING,0.1,0.0,0.1,YES,NO,YES,8397.0,1.0,0.0,0.0,0.0,0.0,8398,1740.0,0.0,10380.0,4.016239191042639
2217,8/20/2015 4:52 AM,ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",DILUENT,41.40817,-87.99195,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.24,0.24,0.0,NO,NO,YES,1324.0,0.0,0.0,252.0,0.0,0.0,1576,1560.0,0.0,11520.0,4.061490176624815
2218,8/21/2015 6:12 AM,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),36.07101,-79.93669,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,8.9,8.9,0.0,NO,NO,YES,400.0,750.0,0.0,35000.0,15000.0,0.0,51150,0.0,0.0,8280.0,3.9180827846421873
2219,8/21/2015 1:14 PM,"ONEOK NGL PIPELINE, LLC",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),32.285819,-101.168947,CORROSION,EXTERNAL,0.07,0.0,0.07,NO,NO,YES,55000.0,3.0,0.0,0.0,0.0,0.0,55003,360.0,0.0,166500.0,5.221416846209772
2220,8/21/2015 5:00 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,30.08493,-94.44736,CORROSION,INTERNAL,1.0,1.0,0.0,NO,NO,NO,14000.0,0.0,0.0,8000.0,0.0,0.0,22000,0.0,0.0,0.0,0.0
2221,8/24/2015 9:30 AM,MARATHON PIPE LINE LLC,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),39.32604,-87.89748,ALL OTHER CAUSES,MISCELLANEOUS,0.1,0.0,0.1,YES,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2222,8/24/2015 3:15 PM,WYOMING PIPELINE COMPANY,ONSHORE,TRANSITION AREA,CRUDE OIL,None,43.635,-104.31806,CORROSION,INTERNAL,2.0,1.0,1.0,NO,NO,NO,0.0,40.0,0.0,390.0,0.0,720.0,1150,0.0,0.0,0.0,0.0
2223,8/25/2015 5:00 AM,WYOMING PIPELINE COMPANY,ONSHORE,TANK,CRUDE OIL,None,43.788581,-104.4167833,CORROSION,EXTERNAL,1.0,0.5,0.5,NO,NO,NO,300.0,20.0,0.0,200.0,300.0,0.0,820,0.0,0.0,0.0,0.0
2224,8/25/2015 10:15 AM,KIANTONE PIPELINE CORP,ONSHORE,UNDERGROUND,CRUDE OIL,None,42.849051,-78.77696,NATURAL FORCE DAMAGE,TEMPERATURE,0.7,0.7,0.0,NO,NO,YES,10000.0,30.0,0.0,16400.0,16000.0,0.0,42430,7680.0,0.0,116820.0,5.0675209195258555
2225,8/25/2015 10:35 AM,"CHAPARRAL ENERGY, LLC",ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),None,36.800991,-96.642259,CORROSION,EXTERNAL,28.0,0.0,28.0,NO,NO,NO,10000.0,65.0,0.0,0.0,0.0,0.0,10065,0.0,0.0,0.0,0.0
2226,8/25/2015 11:00 AM,WEST COAST TERMINAL PIPELINE  (WCTP),ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",45.56545,-122.743195,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.74,0.74,0.0,NO,NO,NO,300.0,42.0,0.0,6000.0,2000.0,0.0,8342,0.0,0.0,0.0,0.0
2227,8/25/2015 1:00 PM,"ONEOK NGL PIPELINE, LLC",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ETHANE,29.845934,-94.908022,INCORRECT OPERATION,INCORRECT INSTALLATION,26.0,0.0,26.0,NO,NO,YES,100.0,215.0,0.0,500.0,0.0,0.0,815,360.0,0.0,4380.0,3.6415732531781755
2228,8/27/2015 5:30 PM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,None,29.747453,-95.127678,CORROSION,INTERNAL,5.0,3.5,1.5,NO,NO,YES,363545.0,1600.0,0.0,0.0,0.0,0.0,365145,0.0,0.0,792300.0,5.898890204070229
2229,8/28/2015 9:47 AM,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.54213,-103.17194,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,40.0,40.0,0.0,NO,NO,YES,46900.0,250.0,0.0,2000.0,0.0,0.0,49150,2760.0,0.0,15840.0,4.199782593968985
2230,8/28/2015 3:05 PM,ROSE ROCK MIDSTREAM L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,35.93784934,-96.71795726,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,20.0,20.0,0.0,NO,NO,YES,0.0,0.0,0.0,1500.0,0.0,0.0,1500,0.0,0.0,21300.0,4.328399992372424
2231,8/31/2015 7:45 AM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),29.72979,-95.22212,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.47,0.12,0.35,NO,NO,YES,2000.0,40.0,0.0,5327.0,0.0,0.0,7367,0.0,0.0,13500.0,4.130365937265207
2232,8/31/2015 8:00 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,34.5401306,-97.5401306,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,30.0,30.0,0.0,NO,NO,NO,50000.0,1350.0,0.0,5000.0,55000.0,56350.0,167700,0.0,0.0,0.0,0.0
2233,9/1/2015 6:35 AM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.0711,-96.47409,CORROSION,INTERNAL,1.0,0.0,1.0,NO,NO,NO,1000.0,45.0,0.0,3000.0,1000.0,0.0,5045,0.0,0.0,0.0,0.0
2234,9/1/2015 8:45 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,TANK,CRUDE OIL,None,28.950662,-95.431357,NATURAL FORCE DAMAGE,LIGHTNING,0.01,0.01,0.0,YES,NO,YES,250000.0,450.0,0.0,278708.0,0.0,0.0,529158,0.0,0.0,28023300.0,7.447519291608063
2235,9/1/2015 2:30 PM,HARVEST PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,None,28.059821,-97.687843,CORROSION,INTERNAL,15.0,15.0,0.0,NO,NO,YES,45000.0,600.0,0.0,1000.0,150000.0,0.0,196600,0.0,1.0,18000.0,4.25529663190434
2236,9/2/2015 8:06 AM,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",39.587875,-76.412452,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.48,0.48,0.0,NO,NO,YES,250.0,20.0,0.0,0.0,3500.0,0.0,3770,180.0,0.0,43800.0,4.641484025790042
2237,9/2/2015 8:39 AM,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",40.708665,-80.693831,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.2,0.2,0.0,NO,NO,YES,100.0,13.0,0.0,3000.0,0.0,0.0,3113,120.0,0.0,24000.0,4.380229336938037
2238,9/2/2015 9:04 AM,"THUNDER BASIN PIPELINE, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,None,42.917984,-105.240693,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,3.0,3.0,0.0,NO,NO,YES,85.0,100.0,5000.0,30000.0,10000.0,0.0,45185,120.0,0.0,6420.0,3.8076026699164944
2239,9/2/2015 12:50 PM,"BUCKEYE PARTNERS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),42.116313,-72.580633,CORROSION,EXTERNAL,8.3,8.3,0.0,NO,NO,NO,42500.0,1000.0,35000.0,32000.0,5000.0,0.0,115500,0.0,0.0,0.0,0.0
2240,9/3/2015 1:30 PM,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),30.015334,-94.221792,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0.1,0.0,0.1,NO,NO,YES,65000.0,1.0,0.0,85000.0,0.0,0.0,150001,300.0,0.0,125700.0,5.099338732680026
2241,9/5/2015 3:00 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,29.74789,-95.129407,CORROSION,INTERNAL,1.0,1.0,0.0,NO,NO,YES,2500.0,45.0,0.0,0.0,0.0,0.0,2545,0.0,0.0,7200.0,3.8573928109209015
2242,9/8/2015 12:00 PM,MARATHON PIPE LINE LLC,ONSHORE,TANK,CRUDE OIL,None,40.041721,-86.409248,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,6.0,6.0,0.0,NO,NO,YES,15700.0,250.0,0.0,7000.0,0.0,0.0,22950,0.0,0.0,777420.0,5.890656267786038
2243,9/8/2015 4:06 PM,SINCLAIR TRANSPORTATION COMPANY,ONSHORE,TRANSITION AREA,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),40.010475,-92.567084,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,5.0,5.0,0.0,NO,NO,YES,1500.0,378.0,0.0,2500.0,97190.0,2202.0,103770,0.0,0.0,153180.0,5.185204900369147
2244,9/9/2015 9:00 AM,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),23.336784,-94.95822,INCORRECT OPERATION,INCORRECT VALVE POSITION,75.0,0.0,75.0,NO,NO,YES,100.0,1200.0,0.0,70925.0,0.0,0.0,72225,5580.0,0.0,207180.0,5.316349924946216
2245,9/9/2015 11:39 PM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",29.72536,-95.20334,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,200.0,180.0,20.0,NO,NO,YES,100000.0,22000.0,0.0,173000.0,170000.0,80000.0,545000,0.0,0.0,161460.0,5.208067637935191
2246,9/10/2015 12:27 AM,RIMROCK MIDSTREAM,ONSHORE,TANK,CRUDE OIL,None,37.80348,-96.5137,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,100.0,97.0,3.0,NO,NO,NO,500.0,135.0,0.0,26399.0,8000.0,302.0,35336,0.0,0.0,0.0,0.0
2247,9/11/2015 8:10 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",41.69229,-90.31106,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,2.39,0.13,2.26,NO,NO,NO,1000.0,200.0,2500.0,40000.0,48923.0,0.0,92623,0.0,0.0,0.0,0.0
2248,9/11/2015 9:15 AM,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.0126,-102.02798,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.0,2.0,0.0,NO,NO,YES,6900.0,100.0,0.0,1600.0,0.0,0.0,8600,0.0,0.0,272700.0,5.435686730511067
2249,9/13/2015 6:23 PM,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,41.805792,-83.600044,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,22.0,22.0,0.0,NO,NO,YES,5600.0,700.0,0.0,268400.0,0.0,0.0,274700,120.0,0.0,72300.0,4.859144304092297
2250,9/15/2015 3:35 AM,HARVEST PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,None,28.059862,-97.687872,ALL OTHER CAUSES,MISCELLANEOUS,150.0,35.0,115.0,NO,NO,YES,5000.0,4500.0,0.0,2000.0,0.0,0.0,11500,780.0,0.0,54720.0,4.738154025307703
2251,9/15/2015 12:30 PM,TESORO LOGISTICS OPERATIONS LLC - SOUTHERN CALIFORNIA,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",VACUUM GAS OIL,33.771038,-118.225012,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,70.0,70.0,0.0,NO,NO,NO,6000.0,3500.0,0.0,6000.0,0.0,0.0,15500,0.0,0.0,0.0,0.0
2252,9/16/2015 9:34 PM,"SHELL PIPELINE CO., L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,None,37.72575,-121.55485,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,900.0,800.0,100.0,NO,NO,YES,300000.0,0.0,0.0,900000.0,0.0,0.0,1200000,120.0,0.0,425340.0,5.628737247787002
2253,9/17/2015 1:00 AM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),29.72536,-95.20334,CORROSION,EXTERNAL,0.01,0.01,0.0,NO,NO,NO,125000.0,0.0,0.0,5000.0,0.0,0.0,130000,0.0,0.0,0.0,0.0
2254,9/19/2015 7:40 AM,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),35.01673757,-81.68385896,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.21,0.12,0.09,NO,NO,YES,1000.0,30.0,0.0,5000.0,0.0,0.0,6030,0.0,0.0,37200.0,4.570554614307831
2255,9/19/2015 7:45 PM,"MAGELLAN TERMINALS HOLDINGS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",29.74863,-95.20251,CORROSION,INTERNAL,13.21,13.21,0.0,NO,NO,NO,3000.0,500.0,0.0,9500.0,0.0,40000.0,53000,0.0,0.0,0.0,0.0
2256,9/21/2015 8:52 AM,CRIMSON PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,34.238914,-118.96542,CORROSION,EXTERNAL,24.0,23.4,0.6,NO,NO,YES,20000.0,675.0,2000.0,15000.0,4000.0,0.0,41675,120.0,0.0,377460.0,5.576872086138
2257,9/21/2015 11:10 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.47696,-102.633799,ALL OTHER CAUSES,UNKNOWN,0.1,0.1,0.0,YES,NO,YES,60497.0,0.0,0.0,250.0,0.0,0.0,60747,0.0,0.0,3012600.0,6.478941615917325
2258,9/21/2015 8:53 PM,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),38.82684,-77.435574,ALL OTHER CAUSES,UNKNOWN,95.24,55.57,39.67,NO,NO,YES,1633000.0,4600.0,0.0,9500000.0,2400000.0,1105000.0,14642600,420.0,0.0,330180.0,5.518752078519242
2259,9/22/2015 3:30 PM,BP PIPELINE (NORTH AMERICA) INC.,ONSHORE,UNDERGROUND,CRUDE OIL,None,41.619586,-87.490022,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,5.74,5.74,0.0,NO,NO,YES,550000.0,270.0,0.0,60000.0,156000.0,0.0,766270,1140.0,0.0,91860.0,4.963131168842824
2260,9/22/2015 5:10 PM,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.49804,-98.63654,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.0,0.0,2.0,NO,NO,NO,1000.0,85.0,0.0,2000.0,500.0,0.0,3585,0.0,0.0,0.0,0.0
2261,9/23/2015 2:00 PM,"BUCKEYE PARTNERS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),42.115822,-72.580744,CORROSION,EXTERNAL,2.9,2.9,0.0,NO,NO,NO,150000.0,12000.0,6000.0,120000.0,140443.0,0.0,428443,0.0,0.0,0.0,0.0
2262,9/24/2015 4:00 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,TANK,CRUDE OIL,None,34.0599,-98.568937,ALL OTHER CAUSES,MISCELLANEOUS,5.0,5.0,0.0,NO,NO,NO,0.0,250.0,0.0,5000.0,5000.0,0.0,10250,0.0,0.0,0.0,0.0
